BGC ID	REP ID	Timestamp (PST) DS	Station Abbrev. DS	Station ID DS	Lab	Method	Toxin Class	Parameter	Result Value (ug/L)	Result Remark
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LR [Dha7]	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC008884	NA	1/6/2023 11:50	SJJ	11337190	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.05	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.05	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR [Dha7]	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC006107	NA	1/7/2022 11:00	P8	375841121225601	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC012102	NA	1/9/2024 12:15	TOL	11455485	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC012110	NA	1/11/2024 11:00	SJJ	11337190	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin HtyR [D-Asp3]	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin WR	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003839	NA	1/12/2021 8:30	DEC	11455478	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin HtyR [D-Asp3]	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin WR	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003842	NA	1/12/2021 12:30	SJJ	11337190	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.05	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.05	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin LR [Dha7]	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC008904	NA	1/12/2023 11:15	MDM	11312676	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.05	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.05	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR [Dha7]	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC008945	NA	1/13/2023 13:00	P8	375841121225601	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC012119	NA	1/17/2024 9:51	P8	375841121225601	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
